date,volatility,rsi,rsi_norm,macd,z_score_price,Label
2020-10-12,0.0004938294889420008,45.22033733543925,0.4522033733543925,-2.6026098126408215e-05,-1.409374726585763,1.0
2020-10-13,0.00047608328671221064,50.05715093360286,0.5005715093360287,-0.005304248512587151,-2.3026427703495584,1.0
2020-10-20,0.0004625470952851511,53.603863943196984,0.5360386394319698,0.002151036568406539,1.0848943699919942,1.0
2020-10-22,0.000473942789852803,48.6838225399369,0.486838225399369,0.003670943640216251,1.1533153270020307,1.0
2020-10-28,0.000460395796209987,40.74292024550741,0.40742920245507414,-0.003228777177028519,-1.227596441333967,1.0
2020-11-04,0.00037141760784168803,45.394119940117456,0.45394119940117456,-0.0008118459682862067,-0.7587629144493947,1.0
2020-11-09,0.0004564098478045665,63.64239504707266,0.6364239504707266,0.013374831148496469,4.457284281084578,1.0
2020-11-11,0.0005431718012580743,43.03254650346144,0.4303254650346144,0.006036030999510444,-1.4332156439366839,1.0
2020-11-12,0.0005386647852888327,47.87510743597005,0.4787510743597005,0.0019548240583304732,-0.8844797410093874,1.0
2020-11-18,0.0005160927591136827,47.32722461032068,0.4732722461032068,-0.0019982610994873085,-0.7810745484162833,1.0
2020-11-30,0.0005082666581450784,29.937662245517785,0.2993766224551779,-0.005313185630939188,-0.7820829958905204,1.0
2020-12-04,0.0004973329773476083,54.68870403521644,0.5468870403521644,0.002751721577169519,0.9641786365659882,1.0
2020-12-07,0.0005073115348828161,44.386493725908046,0.44386493725908044,-0.0006789145348591319,-1.02225456352757,1.0
2020-12-16,0.0005168578702578378,45.81548680183758,0.4581548680183758,-0.0015141679243413364,-1.2358788574767754,1.0
2020-12-22,0.00041212382922673196,48.81544270141617,0.4881544270141617,-0.0010796528774790204,0.42545802878935296,1.0
2020-12-30,0.0002895441832027416,52.080047172874565,0.5208004717287457,0.0013132388491357005,0.40959588901016536,1.0
2021-01-04,0.00030158613203891177,40.659145100540115,0.40659145100540117,-0.0026995404134595447,-1.5044516864195636,1.0
2021-01-05,0.00028462219056089817,42.77037475418761,0.42770374754187607,-0.005217426571817896,-1.1887385302541438,0.0
2021-01-06,0.00027405973646363606,36.9790641156592,0.369790641156592,-0.009068233675534998,-1.8476264564363163,1.0
2021-01-07,0.0002772539626773787,52.24306057655428,0.5224306057655428,-0.009128621501702128,-0.7567339852497486,1.0
2021-01-08,0.00029696199108858077,55.54690453409905,0.5554690453409905,-0.004467405128082191,0.9513786488242102,1.0
2021-01-14,0.0003062443854417871,42.78326385566949,0.4278326385566949,-0.005055007615297313,-1.0852770582934936,1.0
2021-01-15,0.0003025493360450713,45.10743914246819,0.45107439142468186,-0.005549650691420993,-0.683070380442185,1.0
2021-01-20,0.0003101477743142819,53.37998049690174,0.5337998049690174,-0.002434149640691885,0.5598055167423385,1.0
2021-01-21,0.00028492964740215907,53.09890664235199,0.53098906642352,0.0017253246196275995,1.1595810190136848,1.0
2021-01-28,0.0002904181396235181,57.00563203737993,0.5700563203737993,0.003917460611816637,0.9163769747687788,1.0
2021-02-05,0.0002591088779408081,58.147588632854315,0.5814758863285432,0.0024938193885759574,0.8049061937897473,0.0
2021-02-08,0.00025938018608578895,58.69280693510548,0.5869280693510548,0.004006585365814885,1.1419118852961447,0.0
2021-02-10,0.0002654031944563522,46.42139125610751,0.46421391256107514,0.00459878666922009,1.062836070054731,0.0
2021-02-11,0.0002843339277474632,68.4664306806315,0.6846643068063151,0.010266934095199076,3.2933275637509465,1.0
2021-02-12,0.00029063595621920134,59.32799599931444,0.5932799599931444,0.011630446965412489,1.6977420920033555,1.0
2021-02-16,0.0003211591747960632,45.18727812801509,0.45187278128015085,0.006639307773610881,-1.1712613212985683,1.0
2021-02-22,0.0003076588818465106,53.96537389027228,0.5396537389027228,0.005969857774729803,1.5023403855168482,1.0
2021-02-23,0.00030658358850345005,47.287568447229965,0.47287568447229966,0.0029771156381031005,-0.6643425672379384,1.0
2021-02-26,0.00032137211193215175,42.51499029271037,0.42514990292710375,-0.0030297214837560205,-2.1273169725484453,1.0
2021-03-04,0.00035783520662407774,41.0645219719463,0.410645219719463,-0.0006754944944447061,-0.5434501773311015,1.0
